Firm,year,city,Age,Roa,Lev,Cash,Growth,Mshrrat,Shrholder1,Share_indep,Capital,Labor,Bigdata,Post,Gdpt,Popt,Secondt,Waget,Edut,Firm_numt,Thirdt,Indus,Policy_year
1388,2012,乌鲁木齐市,1.6094379,.077635646,.074300997,.048242413,-.68508703,36.183399,16.309999,.42860001,18.271004,6.1800165,0,0,49.228973,16.468052,134.58,31.838173,16.654488,18.432556,160.95001,C35,0
2204,2015,上海市,3.0445225,.075144798,.45893401,.042433366,.121518,.1644,39.779999,.36360002,22.28368,9.7893105,1,0,113.76615,43.493156,252.29999,67.09613,21.906977,58.333229,343.67999,C27,2016
2486,2014,沈阳市,3.2580965,-.0011363782,.88380301,.052995227,.18605199,0,24.379999,.33330002,20.461203,9.3755159,1,0,88.655174,32.883041,252.09999,53.215164,24.22061,42.831821,224.7,C36,2016
2390,2010,铜陵市,2.3025851,.023561709,.32619601,-.00072629645,.193867,.00050000002,25.49,.33330002,20.348959,7.3105502,0,0,15.356027,4.6415019,69.489998,10.508934,3.5034454,5.6383548,25.190001,C26,0
2684,2012,泰州市,3.1780539,.00078603358,.320757,-.014601151,-.456855,.0087000001,25.34,.33330002,19.962502,7.5153446,0,0,50.505928,18.669514,164.85001,31.345303,2.7947884,24.891134,112.92,C38,0
99,2019,海口市,3.4339871,.034148168,.42822701,.05684413,.277955,0,42.060001,.33330002,20.914259,7.996654,0,0,155.99144,50.707893,240.10001,104.39747,64.735405,52.257465,695.80005,C13,0
658,2014,长沙市,2.5649493,.0048048119,.31775701,.0077186022,.111064,.75,18.17,.375,19.935095,6.6187391,0,0,88.16288,32.400223,268,52.770943,38.952633,39.345097,209.79999,C30,0
1057,2018,东莞市,2.7080503,.04199313,.29421699,.0079607749,.025416,66.527199,35.389999,.36360002,20.105032,9.2430983,1,1,158.07762,46.746609,458.01001,96.740242,18.96006,78.142845,438.48001,C33,2016
701,2014,汕头市,2.0794415,.051475678,.44327,.06008403,.099656001,2.0295,30.01,.33330002,19.41576,8.6921539,1,0,81.539337,31.244083,280.5,51.153316,.88817239,39.277721,192.8,C41,2016
1057,2020,东莞市,2.8332133,.12855379,.39190701,.074084751,.153955,66.658501,37.740002,.36360002,20.555193,9.4790688,1,1,193.20598,57.134743,559.78998,118.23808,23.173405,95.507919,535.92004,C33,2016
897,2019,宿迁市,3.0910425,.019286083,.150296,.11851288,.067143001,31.881901,26.07,.42860001,21.872112,7.2675252,0,0,161.80215,62.978458,450.29999,102.26035,2.9239583,78.123787,373.89999,C29,0
361,2021,贵阳市,3.0910425,.055156827,.43147001,.096195363,-.12877101,.0071,42.639999,.40000001,19.991385,7.1592917,1,1,194.79654,70.965279,488.76001,124.15054,91.401588,76.823006,650.16003,C26,2015
2242,2017,西宁市,2.9444389,.0058625541,.363478,-.024972556,.190623,.084700003,11.85,.44439998,20.408199,7.8628821,0,0,125.22661,43.174435,408.39999,83.042656,21.871328,43.811707,360.39999,C34,0
2198,2013,长春市,2.7080503,.010946343,.583,.035001803,.13733301,.0011,46.999401,.36360002,20.839905,8.5654116,0,0,69.283112,26.521151,206.64,41.933987,19.277313,29.526007,162.96001,C20,0
514,2014,鞍山市,2.7725887,-.07761278,.480845,-.031994533,.56728601,12.7742,14.7,.42860001,20.355913,7.3092122,0,0,84.359367,29.316734,271.60001,52.008614,5.1478152,39.029411,206.5,C38,0
3278,2017,广州市,3.3322046,.040517949,.39738801,.045661665,.28584799,17.6005,17.6,.5,20.538042,7.2909746,1,1,147.94273,53.480892,297.92001,87.24678,83.75061,70.793816,488.07999,C38,2016
1059,2019,台州市,2.7725887,.079576924,.195998,.097252972,-.104158,25.778099,29,.42860001,18.091825,6.7580943,0,0,170.04526,63.644066,516.89996,106.10654,5.1015191,88.967247,416.89999,C34,0
1441,2014,广州市,2.3025851,.059786592,.41272199,.13252886,.26973301,56.104599,27.26,.33330002,20.040026,7.4960976,1,0,92.464211,33.425556,186.20001,54.529236,52.344131,44.246136,305.04999,C39,2016
1431,2021,深圳市,3.1780539,.020056872,.67749,.038335171,.18919399,7.8790002,21.719999,.42860001,22.85487,10.494796,1,1,220.53519,66.395935,566.52002,129.94604,31.088161,108.21416,632.64001,C38,2016
1060,2018,苏州市,3.3322046,.025376555,.286127,-.0078847697,.107328,19.708599,31.799999,.40000001,19.64069,7.5908523,0,0,165.06393,58.089706,512.37,96.542564,25.086834,85.619308,372.42001,C33,0
1417,2011,深圳市,1.7917595,.052183472,.098691002,-.018158266,-.166866,43.035801,23.969999,.44439998,18.136211,7.2991214,1,0,36.755863,11.065989,94.419998,21.657675,5.1813602,18.035694,105.44,C38,2016
523,2019,铜陵市,2.6390574,.038497496,.200417,.13909537,-.11526,.62669998,30,.40000001,20.021933,6.5624442,0,0,153.56027,46.41502,694.89996,105.08934,35.034454,56.383549,251.90001,C26,0
2869,2017,北京市,2.3025851,.034681652,.62185401,.043204449,.354146,.0011,53.98,.5,24.770454,11.182587,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,C37,2016
1061,2017,西安市,2.7725887,.029298086,.30653,.067846239,.105692,0,46.25,.42860001,19.392488,6.7345915,0,0,138.35303,53.296883,347.84,84.33564,75.05526,56.118515,417.60001,C22,0
2712,2016,宁波市,3.1780539,.027281672,.407386,-.039622199,.73773497,.0041999999,23.790001,.33330002,21.346252,8.2103958,0,0,124.31729,44.451309,389.19998,74.759789,17.170532,66.02935,281.05002,C38,0
2499,2021,上海市,3.3672957,.067093432,.52815902,.11153281,-.340372,.1462,42.009998,.42860001,23.118715,9.4068937,1,1,227.5323,86.986313,504.59998,134.19226,43.813953,116.66646,687.35999,C26,2016
1132,2020,烟台市,2.8903718,.060498919,.26618299,.0067276065,-.030141,.0031000001,26.41,.33330002,20.3195,8.0073671,0,0,193.49236,71.273735,647.78998,114.83784,24.730993,89.597855,367.84,C13,0
1266,2011,成都市,2.4849067,.054380387,.180731,.10832644,.16604701,27.2082,27.209999,.42860001,17.913113,6.0161572,0,0,35.664268,14.085272,89.379997,21.122177,10.747509,16.530787,100.34,C39,0
2306,2018,天津市,3.2580965,.07991039,.288645,.04927928,.059154,0,43.066002,.375,20.548655,8.4429007,1,1,165.05959,62.009987,472.23001,97.896255,39.224411,80.824951,413.55002,C27,2016
461,2014,佛山市,2.4849067,.043919925,.30785599,.070089661,.107766,33.060699,21.799999,.33330002,20.071945,7.2327332,1,0,89.250107,29.558046,313.39999,52.604401,5.3486204,44.734478,177.25,C26,2016
476,2010,南通市,2.7080503,.044064935,.44369999,.0077674729,-.28964001,20.087299,17.030001,.36360002,19.219229,7.0030656,0,0,17.361002,6.6369958,55.07,10.582685,1.0832984,8.9344549,37.25,C38,0
1200,2020,北京市,2.8332133,.12622416,.166775,.03960577,1.2999049,53.153801,35.07,.42860001,18.543356,6.5916739,1,1,206.41757,78.455719,264.11002,122.01841,50.533531,97.208099,826.21002,C37,2016
464,2020,上海市,3.3322046,-.0030168069,.17187899,.079439841,.29362601,.30720001,24.41,.33330002,16.426754,5.209486,1,1,208.57127,79.737457,462.54999,123.00957,40.162792,106.94426,630.07996,C40,2016
1063,2020,无锡市,2.9444389,.13382612,.15203799,.14436297,.052255001,1.3742,53.900002,.40000001,18.9683,5.7807436,0,0,196.62277,67.588402,609.28998,118.33796,25.847031,98.842651,470.79999,C26,0
1527,2013,惠州市,2.1972246,.044760317,.31817901,.022281047,.35054299,18.2265,33.84,.33330002,19.174761,7.0112138,1,0,66.664764,23.206057,235.75999,41.181801,1.6965133,30.098246,140.60001,C39,2016
3597,2020,合肥市,2.8332133,.05978433,.18104701,.052106924,1.187739,47.390999,39.07,.42860001,18.20616,6.8824377,0,0,188.23138,68.21006,593.12,116.36621,82.803024,84.802391,452.87,C40,0
2470,2015,淄博市,2.7725887,.0037532854,.57967001,.039560217,.121625,.801,31.370001,.44439998,22.228645,8.4967861,0,0,103.02765,36.268608,369.72,62.586433,14.673122,48.812084,208.20001,C30,0
1064,2019,厦门市,2.7725887,.14196992,.40513301,.13002819,.103559,35.5037,23.07,.42860001,19.921055,7.96137,0,0,168.40837,51.851486,497.29999,106.03683,71.289047,77.021042,491.5,C23,0
1758,2018,菏泽市,2.0794415,.048930615,.28238001,-.12889422,-.28401199,2.4503,36.860001,.57139999,20.007221,6.5308776,0,0,146.90466,60.458065,475.64999,90.485451,3.038861,68.795654,262.80002,C27,0
1099,2020,深圳市,2.8332133,.077493802,.405689,.089140274,.0061030001,24.753901,19.870001,.40000001,19.82873,8.1550751,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,C38,2016
222,2015,烟台市,3.0445225,.034696806,.419911,.050878074,.435193,.018999999,19.74,.33330002,19.990124,8.2935495,0,0,105.54128,38.876583,353.34,62.638817,13.489634,48.871559,200.63998,C38,0
656,2018,佛山市,2.5649493,.023029532,.44558701,-.0094955154,-.063571997,.2318,15.46,.33330002,18.840881,6.49224,1,1,160.65019,53.204483,564.12,94.68792,9.6275167,80.522064,319.05002,C32,2016
2627,2018,成都市,3.2188759,.18119247,.41937301,.13480154,-.152164,.0057999999,39.709999,.375,20.073023,7.1996784,0,0,160.48921,63.383724,402.20999,95.049797,48.363792,74.388542,451.52997,C15,0
40,2020,深圳市,3.2580965,.032171723,.54095697,.046238847,.036320999,.28200001,10.87,.42860001,19.995861,7.7164607,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,C33,2016
1066,2020,肇庆市,3.2188759,-.17215464,.40279201,.084063359,-.114533,8.5979996,26.370001,.375,19.663908,6.4101748,1,1,178.20523,66.390297,462.66,113.44005,14.472053,77.339432,444.62,C39,2016
3129,2017,台州市,2.9957323,.040442117,.56667697,.0089921411,.031238001,40.125,21.379999,.42860001,20.453875,7.1147695,0,0,136.03621,50.915253,413.51999,84.885231,4.0812154,71.173798,333.51999,C27,0
1067,2016,惠州市,2.3978953,.064919211,.13036899,.088498354,.138538,50.430599,47.860001,.33330002,18.200726,5.6664267,1,1,116.66334,40.6106,412.57999,72.068153,2.9688983,52.671928,246.05002,C26,2016
457,2013,唐山市,2.4849067,.088890284,.235945,.075690396,.224958,3.0510001,41.380001,.33330002,19.54204,7.2723985,1,0,70.461182,26.396215,232.56,42.099583,5.3136325,29.430225,129.67999,C39,2016
1067,2020,惠州市,2.7080503,.07215599,.33388099,-.030542234,.28094801,47.182201,46.200001,.375,19.08573,6.8906093,1,1,183.32809,63.816654,648.33997,113.24995,4.6654115,82.770172,386.65002,C26,2016
1275,2018,上海市,2.8903718,.082555644,.095458001,.095494837,.44174099,1.1388,30.01,.33330002,19.51601,7.4223738,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,C27,2016
1477,2012,郑州市,2.4849067,.10881317,.141817,.091655083,.39224201,65.030403,43.669998,.375,17.699444,6.508769,1,0,52.543682,19.811832,168.50999,31.19252,20.230841,23.725163,122.22,C40,2016
1201,2020,长沙市,2.3978953,.013906932,.096896,.031686999,-.24018,33.3069,30,.42860001,19.492098,5.9375362,0,0,193.95834,71.280487,589.59998,116.09608,85.695793,86.559212,461.56,C26,0
1068,2020,淄博市,3.3322046,.15075688,.28777999,.22914775,-.036063999,10.3117,28.629999,.42860001,20.327999,7.1693501,0,0,188.88402,66.492455,677.82001,114.74179,26.900724,89.488823,381.70001,C26,0
743,2010,无锡市,2.0794415,.047069661,.185156,.025377199,.062022999,0,64.730003,.33330002,18.664703,6.3699012,0,0,17.874798,6.1444001,55.389999,10.757997,2.34973,8.9856958,42.799999,C29,0
1349,2011,宁波市,1.6094379,.012860836,.40336201,-.071205474,-.34984499,57.488899,42.900002,.33330002,19.986624,7.3172126,0,0,35.519226,12.700375,111.2,21.35994,4.9058666,18.865528,80.300003,C39,0
2306,2011,天津市,2.9444389,.064337075,.46784201,.041963421,.074700996,.0029,44.042999,.33330002,20.793205,8.563695,1,0,36.679909,13.779997,104.94,21.754723,8.7165356,17.9611,91.900002,C27,2016
2327,2019,吉林市,2.9957323,.010637234,.459604,.02797959,-.079484001,.62089998,23.4,.5,20.585924,7.6098623,0,0,167.06236,60.73275,497.59998,103.41481,20.675991,70.707237,394.39999,C39,0
541,2010,上海市,2.4849067,.154965,.235321,.11385059,-.110584,0,36.810001,.33330002,18.82885,6.1136823,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,C34,2016
